,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
0,61842,61842,61842,61842,61362,254351,15729574542,187,تابا,تابان نیرو سپاهان,پایه زرد,61691,61691,61691,61691,61212
1,196838,196838,188001,193580,194487,797886,155178556564,1097,وارس,سرمایه گذاری ارس صبا,پایه زرد,33322,33322,31826,32771,32924
2,28930,28930,28930,28930,28930,6435698,186184743140,1056,امید,تامین سرمایه امید,بورس,12138,12138,12138,12138,12138
3,35300,35300,32600,35300,35040,21670452,759406140130,5575,شدوص,دوده صنعتی پارس,بورس,14535,14535,13423,14535,14428
4,124841,124841,124841,124841,124216,20583,2569602303,18,فسدید,لوله وتجهیزات سدید - ورشکسته,پایه قرمز,124836,124836,124836,124836,124211
5,28590,29080,27000,29070,28270,12285560,347252814980,2831,رکیش,کارت اعتباری ایران کیش,بورس,11123,11313,10504,11310,10998
6,118206,118206,115000,118206,118025,258934,30560653455,466,دقاضی,داروسازی شهید قاضی,پایه زرد,22679,22679,22064,22679,22645
7,26230,26230,26230,26230,25530,941737,24701761510,433,دامین,داروسازی امین,بورس,6050,6050,6050,6050,5889
8,17940,17950,17200,17950,17865,8495976,151779930620,2585,ثغرب,شرکت سرمایه گذاری مسکن شمالغرب,فرابورس,17592,17601,16866,17601,17518
9,17338,17338,17338,17338,17130,2378544,41239195872,2569,وپویا,سرمایه گذاری پویا,فرابورس,5298,5298,5298,5298,5234
10,196040,196040,187640,196040,195690,12089207,2365677449410,16744,شسینا,صنایع شیمیایی سینا,بورس,7744,7744,7413,7744,7731
11,35079,38771,35079,38771,36821,37846615,1393568684738,199564,بگیلان,توسعه مسیر برق گیلان,فرابورس,31091,34363,31091,34363,32635
12,26290,26490,24000,26490,26320,34566653,909764682110,9513,وبوعلی,سرمایه گذاری بوعلی,بورس,2806,2827,2561,2827,2809
13,68665,68665,62127,68665,68288,1920937,131177331375,1329,سلار,شرکت سیمان لارستان,پایه زرد,68139,68139,61651,68139,67764
14,28000,28600,27500,27692,27937,3662613,102323554610,1056,کفرآور,فرآورده های سیمان شرق,پایه زرد,22863,23353,22455,22612,22812
15,15730,15730,15730,15730,15730,9450254,148652495420,974,چفیبر,فیبر ایران,بورس,15686,15686,15686,15686,15686
16,70000,74060,70000,74060,73840,5285235,390280443180,2385,بموتو,موتوژن,بورس,1959,2072,1959,2072,2066
17,13290,13290,13000,13290,13250,47500799,629428056420,9108,ارزش,صندوق س ارزش آفرین بیدار-سهام,نامعلوم,13290,13290,13000,13290,13250
18,23597,23597,23597,23597,23597,1590698,37535700706,234,فلات,گروه صنایع معادن فلات ایرانیان,پایه زرد,23424,23424,23424,23424,23424
19,21550,22100,20400,22100,21547,2323869,50072459080,475,میدکوح,ح.هلدینگ صنایع معدن خاورمیانه,فرابورس,21550,22100,20400,22100,21547
20,98275,98275,94000,98275,97283,1317889,128207766079,1145,وثخوز,سرمایه گذاری و توسعه خوزستان,پایه زرد,94281,94281,90180,94281,93330
21,40820,40820,39690,40820,40810,10959591,447212367080,3034,فروس,فروسیلیس ایران,بورس,3426,3426,3331,3426,3425
22,94319,94319,92510,94319,94301,2398529,226184036752,839,سدبیر,س. تدبیرگران فارس وخوزستان,فرابورس,93077,93077,91292,93077,93059
23,26370,26370,26370,26370,26370,6532180,172253586600,1104,وصندوق,سرمایه گذاری صندوق بازنشستگی,بورس,11315,11315,11315,11315,11315
24,37880,37880,35280,37880,37080,10781438,399821122020,4029,غبشهر,صنعتی بهشهر,بورس,3580,3580,3335,3580,3505
25,19620,19620,19000,19620,19580,14622340,286369999120,3291,وصنا,گروه صنایع بهشهرایران,بورس,3507,3507,3396,3507,3499
26,282220,320000,282000,320000,309210,5395047,1668183569940,43087,دارا یکم,صندوق واسطه گری مالی یکم-سهام,نامعلوم,282220,320000,282000,320000,309210
27,24979,24979,24800,24979,24979,5983202,149453310058,780,ثنام,س ساختمانی ب نام آوران مهندسی,پایه زرد,5213,5213,5175,5213,5213
28,31924,31924,30220,31501,31795,7651901,243290792429,2049,آینده,بازرگانی آینده سازان بهشت پارس,پایه زرد,30724,30724,29084,30316,30599
29,21900,21900,21243,21243,21446,2160686,46338436446,766,سباقر,سیمان باقران,پایه زرد,19943,19943,19344,19344,19529
30,7742,7742,7742,7742,7375,3731,28885402,1,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,5579,5579,5579,5579,5314
31,170000,171500,165000,170010,167970,553735,93009518460,1109,وپخش,داروپخش (هلدینگ,بورس,12301,12409,11939,12301,12154
32,7591,7591,7446,7591,7568,13953311,105603300754,1389,وحکمت,بیمه حکمت صبا,پایه زرد,3569,3569,3500,3569,3558
33,10300,10550,10150,10520,10370,4498867,46633214250,892,وبازار,صندوق س شاخصی بازارآشنا,نامعلوم,10300,10550,10150,10520,10370
34,14120,14120,13460,13910,14030,81004104,1136175735570,8536,وخاور,بانک خاورمیانه,بورس,3861,3861,3681,3804,3837
35,31500,31500,31500,31500,31500,64052396,2017650474000,27672,سیتا,سرمایه گذاری سیمان تامین,بورس,22596,22596,22596,22596,22596
36,149581,149581,149300,149581,149577,330854,49488212693,533,شصفها,پتروشیمی اصفهان,پایه نارنجی,149120,149120,148840,149120,149116
37,27870,27870,27020,27870,27870,13023281,362902486430,3800,غگرجی,بیسکویت گرجی,بورس,5407,5407,5243,5407,5407
38,77640,85800,77640,85800,82630,10345891,854918449050,7442,دشیمی,شیمی داروئی داروپخش,بورس,17559,19405,17559,19405,18688
39,16520,17390,16520,17260,16890,90676093,1531566225200,11783,تنوین,تامین سرمایه نوین,بورس,3525,3711,3525,3683,3604
40,45060,45060,43000,43500,44610,137685339,6141826156480,59043,برکت,گروه دارویی برکت,بورس,14409,14409,13751,13910,14265
41,79000,84000,78780,83600,82480,1240961,102348815770,1262,خمحور,تولیدمحورخودرو,بورس,5108,5431,5093,5405,5333
42,17700,17700,17200,17660,17510,4029950,70564775589,1017,سجام,مجتمع سیمان غرب آسیا,پایه زرد,6608,6608,6421,6593,6537
43,43540,43540,43150,43530,42360,597682,26019804790,427,دکوثر,داروسازی کوثر,بورس,13617,13617,13495,13614,13248
44,45650,45650,44980,45650,45650,9955783,454439159310,7101,زکوثر,سرمایه گذاری کشاورزی کوثر,بورس,37196,37196,36650,37196,37196
45,63700,67480,61060,66200,64590,53170817,3434374527200,48566,شبریز,پالایش نفت تبریز,بورس,14881,15764,14264,15465,15089
46,83500,86680,81500,86670,85480,9536018,815132425450,10114,قرن,پدیده شیمی قرن,بورس,11949,12404,11663,12403,12233
47,29954,29954,27500,29000,29422,134406756,3954563117305,67470,شگویا,پتروشیمی تندگویان,فرابورس,22774,22774,20908,22048,22369
48,61080,61080,60010,60250,61030,6149851,375333477670,2283,دتماد,تولیدمواداولیه داروپخش,بورس,41541,41541,40814,40977,41507
49,41000,41357,38000,41357,40997,10397784,426277636279,3691,ولانا,شرکت لیزینگ آریا دانا,پایه زرد,40620,40974,37648,40974,40617
50,132900,132900,130550,132000,127680,53623,7124644650,157,لبوتان,گروه صنعتی بوتان,بورس,34774,34774,34159,34538,33408
51,62670,62670,60000,62670,62670,48644941,3048574779280,11769,شستا,سرمایه گذاری تامین اجتماعی,بورس,1917,1917,1835,1917,1917
52,39250,39250,39250,39250,38860,1080514,42410174500,430,تمحرکه,ماشین سازی نیرومحرکه,بورس,13459,13459,13459,13459,13325
53,273480,273480,257450,273480,269530,431258,116239034740,713,لخزر,پارس خزر,بورس,22970,22970,21624,22970,22638
54,218800,218800,199300,214490,210200,2222918,467258345640,4631,فسرب,ملی سرب وروی ایران,بورس,6164,6164,5614,6042,5921
55,18300,18574,18300,18574,18523,5064779,93816398252,843,ثرود,سرمایه گذاری مسکن زاینده رود,فرابورس,17741,18007,17741,18007,17957
56,32800,32800,31240,32750,32770,259879222,8516583056120,34879,وبانک,سرمایه گذاری گروه توسعه ملی,بورس,12091,12091,11516,12073,12080
57,10456,10500,10046,10500,10422,94884,988888384,8,داریک,صندوق س.اعتماد داریک-د,پایه زرد,10456,10500,10046,10500,10422
58,43513,43513,42000,43513,43449,7480149,325008412704,3953,داوه,داروسازی آوه سینا,فرابورس,29027,29027,28018,29027,28984
59,86300,89400,83000,86950,86990,2017260,175482184400,2037,کطبس,ذغال سنگ نگین ط بس,بورس,18047,18695,17357,18183,18191
60,302900,302950,289380,302950,301800,1266325,382176335140,3730,قصفها,قنداصفهان,بورس,257350,257393,245863,257393,256415
61,25120,25120,24300,25120,25100,58813932,1476462510260,7301,کاوه,فولاد کاوه جنوب کیش,بورس,9209,9209,8908,9209,9202
62,33080,33400,31930,33390,33310,7481599,249195888840,2997,ولغدر,لیزینگ خودروغدیر,بورس,11450,11561,11052,11557,11530
63,38329,38329,38329,38329,37990,385282,14767473778,196,ثاصفا,شرکت ساختمان اصفهان,پایه زرد,38326,38326,38326,38326,37987
64,32090,33700,30700,32850,32680,47199373,1542363632270,15736,سفارس,سیمان فارس و خوزستان,بورس,21868,22965,20920,22386,22270
65,22280,22280,21630,21700,22160,24190220,536115877650,3102,فاراک,ماشین سازی اراک,بورس,8078,8078,7842,7867,8034
66,15042,15042,15042,15042,15042,7295794,109743333348,1088,ولبهمن,شرکت بهمن لیزینگ,فرابورس,2398,2398,2398,2398,2398
67,14000,14000,13700,13990,13960,4788484,66852456400,1162,خاذین,سایپاآذین,بورس,8313,8313,8135,8307,8290
68,10000,10000,10000,10000,10000,198000000,1980000000000,2740,سپیدما,صندوق س. سپید دماوند-د,پایه زرد,10000,10000,10000,10000,10000
69,85954,85954,85954,85954,85954,989978,85092569012,490,دتولید,داروسازی تولید دارو,فرابورس,42400,42400,42400,42400,42400
70,151340,151340,150000,151340,151170,5003059,756308022960,3617,قثابت,قند ثابت خراسان,بورس,11952,11952,11846,11952,11938
71,64000,64000,62060,64000,63590,746586,47670912440,675,لابسا,آبسال,بورس,8112,8112,7866,8112,8060
72,48680,48801,47000,47700,48301,1518795,73360010470,327,اپرداز,آتیه داده پرداز,فرابورس,20818,20869,20099,20398,20655
73,7200,7370,7020,7370,7320,173697334,1271251715540,13505,ونوین,بانک اقتصادنوین,بورس,6914,7077,6741,7077,7029
74,47547,47547,47547,47547,47547,3100857,147436447779,4943,گدنا,تهیه توزیع غذای دنا آفرین فدک,فرابورس,12640,12640,12640,12640,12640
75,58170,61082,55266,59450,58764,1044593,61384951247,836,کاسپین,داروسازی کاسپین تامین,فرابورس,14364,15083,13647,14680,14510
76,22500,22500,22500,22500,22500,23614993,531337342500,3221,حفاری,حفاری شمال,بورس,11228,11228,11228,11228,11228
77,14850,14990,14640,14990,14940,44237060,660927244300,9106,وصنعت,سرمایه گذاری توسعه صنعت وتجارت,بورس,3213,3244,3168,3244,3233
78,32090,32090,30950,31300,32020,24923601,798051000300,5172,وبشهر,توسعه صنایع بهشهر(هلدینگ,بورس,15658,15658,15102,15273,15624
79,252940,252940,228860,242000,243290,352542,85771447070,1193,پدرخش,درخشان تهران,بورس,24894,24894,22524,23818,23945
80,551340,551340,525100,551340,549240,850193,466956453060,4937,لپارس,پارس الکتریک,بورس,528644,528644,503484,528644,526631
81,22130,22130,21600,22130,22130,7980199,176569604440,964,پارسیان,بیمه پارسیان,بورس,6527,6527,6371,6527,6527
82,38910,38970,38000,38970,38910,14132140,549930536740,5537,سیمرغ,سیمرغ,بورس,35922,35977,35082,35977,35922
83,36271,36271,36271,36271,36271,4183587,151742884077,1499,ثباغ,شهر سازی و خانه سازی باغمیشه,فرابورس,17055,17055,17055,17055,17055
84,41730,41730,39860,41710,41700,1662120,69315681350,1081,غشصفا,شیرپاستوریزه پگاه اصفهان,بورس,27253,27253,26032,27240,27234
85,44460,45990,44320,45220,44760,2362083,105726358340,1815,سفانو,سیمان فارس نو,بورس,32336,33449,32234,32889,32554
86,45780,46840,43870,45220,45120,2502322,112897180960,1987,سفانو,سیمان فارس نو,بورس,33296,34067,31907,32889,32816
87,74650,77937,74625,77937,76821,2113534,162364857975,2293,زفکا,کشت و دامداری فکا,فرابورس,13321,13908,13317,13908,13709
88,9740,9740,9740,9740,9740,10596031,103205341940,1156,وسکاب,س.ص.بازنشستگی کارکنان بانکها,بورس,3147,3147,3147,3147,3147
89,285000,285000,274520,279001,277607,183124,50836505401,807,آتیمس,صندوق س.آرمان آتیه درخشان مس-س,نامعلوم,288526,288526,277916,282452,281041
90,28570,28570,28570,28570,28570,9092037,259759497090,1628,خموتور,موتورسازان تراکتورسازی ایران,بورس,7560,7560,7560,7560,7560
91,15626,15626,15015,15626,15619,22826572,356529184067,2819,ورازی,بیمه رازی,پایه زرد,2462,2462,2365,2462,2461
92,56010,56010,53590,56010,55770,18527385,1033258825190,7386,سپ,پرداخت الکترونیک سامان کیش,بورس,15087,15087,14435,15087,15023
93,17370,17370,16750,17370,17350,22092200,383401404460,3968,سکرد,سیمان کردستان,بورس,16115,16115,15540,16115,16096
94,43500,45670,41340,42700,43320,36215229,1568857777060,21411,های وب,داده گسترعصرنوین-های وب,بورس,5364,5632,5098,5266,5342
95,21140,21155,20357,21155,21061,7165046,150900737828,2591,زماهان,مجتمع تولید گوشت مرغ ماهان,فرابورس,19242,19255,18529,19255,19170
96,22722,22722,22722,22722,22711,976764,22194031608,216,نتوس,پشم بافی توس,پایه زرد,22628,22628,22628,22628,22617
97,73060,73060,70000,72940,72920,46021380,3355674381550,23170,بترانس,ایران ترانسفو,بورس,6842,6842,6555,6831,6829
98,29510,29510,29510,29510,29510,2825972,83394433720,740,سهرمز,سیمان هرمزگان,بورس,14303,14303,14303,14303,14303
99,35000,37330,34530,35510,35730,17900610,639583464670,9214,کرازی,کارخانجات تولیدی شیشه رازی,بورس,1617,1724,1595,1640,1650
100,194057,204350,194057,204270,196232,5133436,1007346858286,6219,شاوان,پالایش نفت لاوان,فرابورس,18357,19330,18357,19323,18562
101,12887,12887,12877,12887,12887,3315574,42727413174,606,سنوین,سرمایه گذاری اقتصاد نوین,پایه زرد,9785,9785,9778,9785,9785
102,36835,36835,35540,36835,36807,44007081,1619767971037,4296,بساما,بیمه سامان,فرابورس,11843,11843,11426,11843,11834
103,15900,16637,15900,16637,16386,12495398,204750047131,1424,وجامی,سرمایه گذاری جامی,پایه زرد,3403,3560,3403,3560,3507
104,16424,16424,15900,16400,16414,23234084,381370380230,3266,گوهران,سرمایه گذاری توسعه گوهران امید,فرابورس,2908,2908,2815,2904,2906
105,330820,330820,299320,325710,328240,1594475,523366781140,4543,کدما,معدنی دماوند,بورس,327004,327004,295867,321953,324454
106,26810,27447,26800,27447,27422,38906589,1066898043170,7800,ومهان,گروه توسعه مالی مهر آیندگان,فرابورس,6764,6925,6761,6925,6918
107,47521,47521,45600,47480,47163,2135490,100716986279,1666,شرانل,نفت ایرانول,فرابورس,32279,32279,30974,32251,32036
108,13200,13360,12330,13360,13220,20076071,265313847780,2164,ثشرق,سرمایه گذاری مسکن شمال شرق,بورس,10832,10963,10118,10963,10848
109,33509,33509,33509,33509,33509,2645276,88640553484,491,غگلستا,شیر پاستوریزه پگاه گلستان,فرابورس,25783,25783,25783,25783,25783
110,70690,70690,70690,70690,68580,303262,21437590780,172,قهکمت,قندهکمتان,بورس,7779,7779,7779,7779,7547
111,20300,20365,19250,20365,20296,4331695,87914348668,1193,کیمیا,معدنی کیمیای زنجان گستران,فرابورس,5885,5904,5581,5904,5884
112,35406,35550,35406,35544,35489,31990060,1135300893170,3336,اعتماد,صندوق س.اعتماد آفرین پارسیان-د,پایه زرد,35406,35550,35406,35544,35489
113,29600,31791,29600,31690,31171,28182249,878480207278,8959,فزرین,زرین معدن آسیا,فرابورس,8994,9660,8994,9629,9472
114,55779,55779,55779,55779,55779,529628,29542120212,338,ثنظام,س. ساختمانی نظام مهندسی ایران,پایه زرد,55501,55501,55501,55501,55501
115,87847,87847,85601,87847,87737,1230051,107921146293,1887,بسویچ,پارس سویچ,بورس,6267,6267,6107,6267,6259
116,140922,140922,134230,140922,140850,19222138,2707437728005,10056,کرمان,س. توسعه و عمران استان کرمان,فرابورس,3624,3624,3452,3624,3623
117,8925,8925,8925,8925,8758,25320,225981000,4,سپرمی,پرمیت,پایه قرمز,8925,8925,8925,8925,8758
118,255618,255618,255618,255618,254647,74347,19004431446,93,سکارون,سیمان کارون,پایه زرد,253077,253077,253077,253077,252116
119,235000,249494,235000,249494,248373,3720181,923990986606,10838,کفپارس,فرآورده های نسوز پارس,بورس,14295,15176,14295,15176,15108
120,11733,11764,11689,11734,11732,31871710,373924136512,669,آسامید,صندوق س.مشترک آسمان امید -د,پایه زرد,11733,11764,11689,11734,11732
121,15500,16000,14570,15740,15250,155598598,2372162286680,28339,سشرق,سیمان شرق,بورس,11170,11530,10500,11343,10990
122,72912,72912,71523,72912,72881,520482,37933380870,351,نیرو,نیرو سرمایه,پایه زرد,16082,16082,15775,16082,16075
123,80350,80365,72713,80150,78742,10665397,839811154086,6147,شغدیر,پتروشیمی غدیر,فرابورس,52670,52680,47664,52539,51616
124,90050,94550,90050,93445,92008,259778,24031469912,239,شکبیر,پتروشیمی امیرکبیر,پایه زرد,61018,64067,61018,63318,62344
125,87440,87440,80010,85500,85420,3873538,330885694450,2963,فباهنر,مس شهیدباهنر,بورس,2818,2818,2579,2756,2753
126,74240,74240,74240,74240,72850,933547,69306529280,483,همراه,شرکت ارتباطات سیار ایران,بورس,14977,14977,14977,14977,14697
127,43940,48560,43940,48560,47030,8079571,380020259590,4375,شپاکسا,پاکسان,بورس,4712,5208,4712,5208,5044
128,72640,72640,72640,72640,72640,4910221,356678453440,4473,سبزوا,سیمان لار سبزوار,فرابورس,10813,10813,10813,10813,10813
129,42892,42892,41811,42892,42870,6949204,297912127921,3596,غشهداب,کشت و صنعت شهداب ناب خراسان,فرابورس,8893,8893,8669,8893,8889
130,99256,99256,95900,97000,99153,2125239,210723616553,1615,غپآذر,شیر پگاه آذربایجان شرقی,فرابورس,62301,62301,60194,60885,62236
131,12230,13997,12230,12890,12737,3713240,47294500050,976,سخند,صندوق س.سپهرخبرگان نفت-د,پایه زرد,12230,13997,12230,12890,12737
132,68473,68474,64003,68474,68242,6556216,447408689479,3933,ریشمک,تولید و صادرات ریشمک,فرابورس,19621,19621,18340,19621,19555
133,110000,110000,104500,104500,105360,1048643,110487986110,1601,شبهرن,نفت بهران,بورس,16588,16588,15758,15758,15888
134,223610,228500,223610,228000,225830,331860,74943054070,998,کاردان,صندوق س تجارت شاخصی کاردان,نامعلوم,223610,228500,223610,228000,225830
135,92930,92930,87010,92930,92550,835343,77310993430,964,نمرینو,ایران مرینوس,بورس,29650,29650,27761,29650,29529
136,573480,573480,573480,573480,568950,80072,45919690560,261,غدام,خوراک دام پارس,بورس,212977,212977,212977,212977,211295
137,42260,42260,40500,42260,42030,11946142,502118338570,3384,تایرا,تراکتورسازی ایران,بورس,9592,9592,9192,9592,9540
138,29860,29860,29840,29850,29860,2499847,74643991930,1316,ثامان,سامان گستراصفهان,بورس,12813,12813,12804,12808,12813
139,176890,180960,176460,180900,178930,249664,44672017020,942,افق ملت,صندوق س در سهام افق ملت,نامعلوم,176890,180960,176460,180900,178930
140,39148,41568,39148,41568,40411,4074303,164646054035,1171,تپولا,مهندسی مرآت پولاد,پایه زرد,39148,41568,39148,41568,40411
141,67940,70000,65800,67640,67630,46113231,3118787665800,375224,بوعلی,پتروشیمی بوعلی سینا,بورس,11984,12347,11606,11931,11929
142,12441,12489,12441,12482,12483,459292,5733440878,28,گنجین,صندوق س. گنجینه یکم آوید-د,پایه زرد,12441,12489,12441,12482,12483
143,78820,78820,71350,75800,77780,4247143,330321761070,1458,فسپا,گروه صنعتی سپاهان,بورس,9867,9867,8931,9488,9736
144,90000,90000,90000,90000,84154,691686,62251740000,372,فرابورس,فرابورس ایران,فرابورس,20312,20312,20312,20312,18993
145,21000,21070,20100,20650,20780,88726536,1844143513390,23224,تملت,تامین سرمایه بانک ملت,بورس,5779,5798,5531,5682,5718
146,11520,12232,11520,12232,11873,88956503,1056147976695,11276,زنجان,صنایع کشاورزی وکود زنجان,پایه زرد,8687,9223,8687,9223,8953
147,119000,130900,107500,113300,113740,36892044,4196028936500,185583,پالایش,صندوق پالایشی یکم-سهام,نامعلوم,119000,130900,107500,113300,113740
148,20964,21612,20964,21590,21077,4205068,88630304562,668,وآفری,بیمه کارآفرین,پایه زرد,2669,2751,2669,2748,2683
149,55780,55780,55780,55780,55780,2332606,130112762680,2436,دعبید,لابراتوارداروسازی دکترعبیدی,بورس,9665,9665,9665,9665,9665
150,34010,37100,34010,35560,34850,3310991,115385849130,1764,شپارس,بین المللی محصولات پارس,بورس,15514,16924,15514,16222,15898
151,36650,36650,36400,36650,36640,1940044,71089954520,1277,دسبحان,سبحان دارو,بورس,7999,7999,7944,7999,7997
152,289242,289242,289242,289242,289242,284578,82311909876,141,وبرق,س.کارکنان صنعت برق زنجان وقزوی,پایه زرد,96147,96147,96147,96147,96147
153,12400,12627,12281,12627,12542,8525067,106924697698,704,ولشرق,لیزینگ ایران و شرق,فرابورس,5665,5769,5611,5769,5730
154,25500,26990,25500,26990,26790,15667673,419773436470,4297,تکنو,تکنوتار,بورس,8829,9345,8829,9345,9276
155,4504,4504,4504,4504,4299,191170,861029680,23,وسالت,بانک قرض الحسنه رسالت,پایه زرد,274,274,274,274,261
156,4513,4513,4513,4513,4299,1300,5866900,1,وسالت,بانک قرض الحسنه رسالت,پایه زرد,274,274,274,274,261
157,4513,4513,4513,4513,4300,20000,90260000,7,وسالت,بانک قرض الحسنه رسالت,پایه زرد,274,274,274,274,261
158,59890,59890,59890,59890,56630,33636,2014460040,39,سدشت,صنایع سیمان دشتستان,بورس,52826,52826,52826,52826,49950
159,41600,41630,40260,41470,41510,23093235,958519807180,5862,آپ,آسان پرداخت پرشین,بورس,18701,18715,18099,18643,18661
160,100362,100362,90804,97999,97437,3834272,373598076963,5319,قاسم,قاسم ایران,فرابورس,10271,10271,9293,10030,9972
161,117376,117376,117376,117376,114243,222814,26153016064,93,کشرق,صنعتی و معدنی شمال شرق شاهرود,فرابورس,116155,116155,116155,116155,113055
162,43240,43240,41010,41570,43010,26975602,1160116518630,6778,سیستم,همکاران سیستم,بورس,4352,4352,4128,4184,4329
163,27453,27453,27453,27453,26418,163060,4476486180,64,کصدف,کاشی صدف سرام استقلال آباده,پایه زرد,9189,9189,9189,9189,8843
164,26280,26380,25130,25510,26140,52688462,1377495866400,11430,وتوصا,گروه س توسعه صنعتی ایران,بورس,2588,2598,2475,2513,2575
165,36919,36919,36919,36919,35161,140,5168660,1,کورز,ورزیران,پایه زرد,310,310,310,310,295
166,36919,36919,36919,36919,35162,360,13290840,2,کورز,ورزیران,پایه زرد,310,310,310,310,295
167,12700,12700,12700,12700,12700,138035248,1753047649600,22995,خگستر,گسترش سرمایه گذاری ایران خودرو,بورس,12451,12451,12451,12451,12451
168,447000,449200,439340,441280,444850,443250,197180443070,1540,شفن,پتروشیمی فناوران,بورس,10201,10251,10026,10070,10152
169,174272,192616,183500,192616,188496,559304,105426441109,998,زنگان,صنعت روی زنگان,فرابورس,171806,189890,180903,189890,185829
170,31832,32227,31105,32015,31950,2566857,82155798287,1009,میدکو,هلدینگ صنایع  معدنی خاورمیانه,فرابورس,7394,7485,7225,7436,7421
171,39370,39370,38000,39370,39240,12036185,472353012410,6528,فولاژ,فولاد آلیاژی ایران,بورس,7172,7172,6922,7172,7148
172,44291,44291,40073,43000,42064,2150130,90442911851,1666,دحاوی,الحاوی,پایه زرد,14353,14353,12986,13934,13631
173,14938,14938,14503,14938,14931,34338209,512696613141,2297,سمایه,بانک سرمایه,پایه زرد,14938,14938,14503,14938,14931
174,40016,40016,38448,40016,39866,1379665,55001546468,1195,شتولی,تولی پرس,پایه نارنجی,40016,40016,38448,40016,39866
175,86540,86540,82540,86540,86000,9227973,793590154450,6024,سقاین,سیمان قائن,بورس,4264,4264,4067,4264,4237
176,10763,10763,10550,10763,10761,92820454,998824329499,3902,وشهر,بانک شهر,پایه زرد,10763,10763,10550,10763,10761
177,27666,28480,27666,28480,28393,4342421,123292942894,1805,تاپکیش,تجارت الکترونیک پارسیان کیش,فرابورس,17765,18288,17765,18288,18232
178,58350,58350,57150,58150,57590,810498,46853311390,1211,دسینا,داروسازی سینا,بورس,15618,15618,15296,15564,15414
179,80384,80384,76000,80384,79992,16054739,1284250294580,5977,زدشت,کشت و صنعت دشت خرم دره,فرابورس,74879,74879,70796,74879,74514
180,21067,21067,21067,21067,21059,518306,10919152502,229,فنرژی,گسترش صنایع انرژی آذرآب,پایه نارنجی,21067,21067,21067,21067,21059
181,29130,29130,29130,29130,29110,1951554,56848768020,405,سخوز,سیمان خوزستان,بورس,20117,20117,20117,20117,20103
182,5760,5760,5530,5730,5740,1701204832,9757511660620,84630,خساپا,سایپا,بورس,5760,5760,5530,5730,5740
183,204000,206154,187912,196799,204490,11330719,2317024365837,18732,زشگزا,شیر و گوشت زاگرس شهرکرد,فرابورس,14682,14837,13524,14164,14718
184,27000,27690,26380,27690,27050,14874413,402408427320,5170,ونفت,سرمایه گذاری صنعت نفت,بورس,7280,7466,7113,7466,7294
185,37150,37150,35690,37130,36990,297700691,11010515305520,118845,فملی,ملی صنایع مس ایران,بورس,5065,5065,4866,5062,5043
186,20595,20595,20595,20595,20595,3185792,65611386240,209,وزمین,بانک ایران زمین,پایه قرمز,20595,20595,20595,20595,20595
187,11399,11399,11067,11399,11395,23256329,265012180621,1645,وسرمد,بیمه  سرمد,پایه زرد,2968,2968,2882,2968,2967
188,21300,21300,20010,21178,21036,9436839,198517341324,1316,تماوند,تامین سرمایه دماوند,پایه زرد,3684,3684,3461,3663,3639
189,20000,20000,19000,19000,19110,14967176,286095935750,2666,وکار,بانک کارآفرین,بورس,3496,3496,3322,3322,3341
190,65800,66431,64000,66431,66290,1253980,83126314786,1236,زگلدشت,کشت و دام گلدشت نمونه اصفهان,فرابورس,15196,15342,14781,15342,15309
191,63440,66920,63300,66920,66660,3003634,200210063400,920,زمگسا,کشاورزی ودامپروی مگسال,بورس,51480,54304,51366,54304,54093
192,263218,263218,258000,263218,263149,84455,22224242902,252,دشیری,شیرین دارو,پایه زرد,230640,230640,226067,230640,230579
193,35440,35440,34010,35020,35310,24106339,851228700000,6385,مبین,مبین انرژی خلیج فارس,بورس,15892,15892,15251,15704,15834
194,43740,43740,40010,42300,43310,8550231,370335473020,4748,دیران,ایران دارو,بورس,17635,17635,16131,17054,17461
195,12900,12940,12899,12938,12915,7149242,92331746655,271,افران,صندوق س افرا نماد پایدار-ثابت,نامعلوم,12900,12940,12899,12938,12915
196,20966,20966,20966,20966,20966,2560183,53676796778,436,پلوله,گازلوله,پایه زرد,18574,18574,18574,18574,18574
197,40620,40620,38840,40620,40430,3199958,129364089340,1257,کاذر,فرآورده های نسوزآذر,بورس,15533,15533,14852,15533,15460
198,52970,52970,52970,52970,52940,1962473,103952194810,374,فخاس,فولاد خراسان,بورس,25125,25125,25125,25125,25111
199,23652,23652,23652,23652,22541,12164,287702928,8,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,1465,1465,1465,1465,1396
200,24272,25750,24272,25650,24799,8003253,198472930894,3125,وثنو,سرمایه گذاری ساختمانی نوین,پایه زرد,5591,5932,5591,5909,5713
201,10168,10168,10168,10168,10168,16625734,169050463312,1819,حریل,ریل پردازسیر,فرابورس,6967,6967,6967,6967,6967
202,183752,193355,179000,184000,189619,4942727,937233865797,7473,مارون,پتروشیمی مارون,فرابورس,148868,156648,145018,149069,153622
203,34083,34083,33990,34083,34074,1493881,50903244775,658,فنفت,صنایع تجهیزات نفت,پایه زرد,12024,12024,11991,12024,12021
204,61950,62590,59500,62590,62230,1478840,92021257800,1348,خپویش,سازه پویش,بورس,9702,9802,9318,9802,9746
