,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
724,12250,12460,11900,12100,12380,8944668,110757234740,795,پارتا,مجتمع صنعتی آرتاویل تایر,فرابورس,9021,9176,8764,8911,9117
725,4352370,4352370,4352370,4352370,4352370,2090,9096453300,25,رویش,ص.س.جسورانه رویش لوتوس,نامعلوم,4352370,4352370,4352370,4352370,4352370
726,10608,10610,10608,10608,10609,5067734,53765786552,315,اونیکس,ص.س.درآمد ثابت کیمیا-د,پایه زرد,10608,10610,10608,10608,10609
727,3510,3510,3440,3510,3500,129592049,453517764001,3402,خصدرا,صنعتی دریایی ایران,پایه زرد,3510,3510,3440,3510,3500
728,28050,28650,27450,28650,28500,7329540,208957959550,1555,پخش,پخش البرز,فرابورس,27226,27809,26644,27809,27663
729,103750,103750,103750,103750,103750,5046,523522500,6,چنوپا,نیوپان 22 بهمن,پایه زرد,103750,103750,103750,103750,103750
730,14710,15630,14560,15270,15280,8226589,125713776470,1312,دبالک,مواد اولیه دارویی البرز بالک,فرابورس,12315,13085,12189,12784,12792
731,31650,31650,29750,31200,30750,9449026,290337423800,4361,غگیلا,شیرپاستوریزه پگاه گیلان,فرابورس,30283,30283,28465,29852,29422
732,9750,10290,9450,9960,9900,38165264,377655456560,2815,فولای,صنایع فولاد آلیاژی یزد,فرابورس,9598,10129,9302,9804,9745
733,27590,27590,27590,27590,27590,791470,21836657300,179,شلعاب,لعابیران,بورس,27590,27590,27590,27590,27590
734,38400,39300,37000,38450,38210,5513312,210674204420,1434,تپمپی,پمپ سازی ایران,بورس,18305,18734,17638,18329,18215
735,35500,36820,35500,36820,36630,6916394,253357308350,2558,فمراد,آلومراد,بورس,35428,36746,35428,36746,36556
736,18070,18070,17650,18070,18060,5104898,92208581340,587,کپرور,فرآوری زغال سنگ پروده طبس,فرابورس,16757,16757,16368,16757,16748
737,58850,58850,58850,58850,57900,154901,9115923850,35,ثزاگرس,سرمایه گذاری توسعه عمران زاگرس,پایه زرد,58850,58850,58850,58850,57900
738,7790,7790,7610,7790,7780,39554786,307824309170,8489,فرود,فولاد شاهرود,فرابورس,7619,7619,7443,7619,7609
739,45990,48500,44610,47100,45850,5337960,244764631220,1746,پارسان,گسترش نفت و گاز پارسیان,بورس,45990,48500,44610,47100,45850
740,465850,465850,465850,465850,465850,5000,2329250000,4,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
741,465850,465850,465850,465850,465850,1100,512435000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
742,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
743,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
744,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
745,465850,465850,465850,465850,465850,5000,2329250000,4,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
746,465850,465850,465850,465850,465850,1100,512435000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
747,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
748,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
749,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
750,465850,465850,465850,465850,465850,5000,2329250000,4,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
751,465850,465850,465850,465850,465850,1100,512435000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
752,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
753,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
754,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
755,465850,465850,465850,465850,465850,5000,2329250000,4,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
756,465850,465850,465850,465850,465850,1100,512435000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
757,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
758,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
759,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
760,465850,465850,465850,465850,465850,5000,2329250000,4,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
761,465850,465850,465850,465850,465850,1100,512435000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
762,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
763,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
764,465850,465850,465850,465850,465850,1000,465850000,1,دیوان,صندوق خصوصی دیوان ارزش35%تادیه,نامعلوم,465850,465850,465850,465850,465850
765,3880,4111,3748,3930,3949,113965478,450054617167,2873,البرز,بیمه البرز,بورس,3712,3933,3586,3760,3778
766,65950,68410,64100,66700,66620,206130,13798365070,243,دپارس,پارس دارو,بورس,65950,68410,64100,66700,66620
767,54120,56130,53510,56130,55890,4604830,257372615850,1998,غاذر,کشت وصنعت پیاذر,بورس,24380,25286,24106,25286,25178
768,220000,220000,210770,213920,214470,5035190,1079902321000,5344,شپدیس,پتروشیمی پردیس,بورس,220000,220000,210770,213920,214470
769,106670,113400,103000,113360,109140,1229947,134231069240,1634,سخاش,سیمان خاش,بورس,95165,101169,91891,101134,97369
770,18180,18440,18130,18440,18240,5998181,109406165130,1772,آرام,صندوق س شاخصی آرام مفید,نامعلوم,18180,18440,18130,18440,18240
771,20510,20510,20510,20510,20480,1047882,21492059820,45,فالوم,آلومتک,پایه زرد,20510,20510,20510,20510,20480
772,10270,10570,10130,10310,10310,670988,6919536350,185,گکیشح,ح.توریستی ورفاهی آبادگران کیش,نامعلوم,10270,10570,10130,10310,10310
773,4860,4988,4860,4950,4983,13455565,67049654897,338,فبیرا,بسته بندی ایران,پایه زرد,4860,4988,4860,4950,4983
774,14680,14840,14300,14390,14560,10598289,154294263940,1492,کپارس,کاشی پارس,بورس,13559,13706,13208,13291,13448
775,38300,38300,37200,38300,38250,3402930,130205819150,520,قیستو,شرکت قند بیستون,پایه زرد,13005,13005,12631,13005,12988
776,89470,94390,89470,94000,94140,3485663,328130491140,690,کساوه,صنایع کاشی و سرامیک سینا,بورس,81397,85874,81397,85519,85646
777,15470,15480,14620,15190,15210,1406808,21402670920,115,غشوکو,شوکو پارس,پایه زرد,15470,15480,14620,15190,15210
778,41950,42500,41200,41500,41500,147119,6108048900,102,هجرت,پخش هجرت,فرابورس,41950,42500,41200,41500,41500
779,19300,20940,19080,20940,20380,4587407,93490288650,438,ثپردیس,سرمایه گذاری مسکن پردیس,فرابورس,19300,20940,19080,20940,20380
780,5580,5760,5500,5600,5670,278070321,1576093443940,11139,ذوب,ذوب آهن اصفهان,بورس,5580,5760,5500,5600,5670
781,9180,9260,8710,8870,9130,36591090,334025023690,2834,ثنوسا,نوسازی وساختمان تهران,بورس,9180,9260,8710,8870,9130
782,9180,9260,8710,8870,9130,36591090,334025023690,2834,ثنوسا,نوسازی وساختمان تهران,بورس,9180,9260,8710,8870,9130
783,10212,10213,10212,10212,10212,70037284,715227438849,461,پارند,صندوق س. پارند پایدار سپهر,نامعلوم,10212,10213,10212,10212,10212
784,49300,51030,45040,51030,50540,14679991,741932091830,2295,ساروم,سیمان ارومیه,بورس,49300,51030,45040,51030,50540
785,6720,6950,6510,6620,6710,64415854,431938714260,6041,تلیسه,دامداری تلیسه نمونه,فرابورس,6384,6603,6185,6289,6375
786,14770,14770,13950,14540,14430,6119721,88324065220,1491,کمرجان,بازرگانی و تولیدی مرجان کار,فرابورس,9570,9570,9039,9421,9350
787,1322,1322,1291,1322,1322,26338064,34814215769,420,فسا,پتروشیمی فسا,پایه زرد,1322,1322,1291,1322,1322
788,71580,71580,70520,71580,71560,11248237,804943082470,3951,ستران,سیمان تهران,بورس,6836,6836,6735,6836,6835
789,8800,8800,8530,8690,8680,6903192,59896909660,698,فسازان,غلتک سازان سپاهان,بورس,8800,8800,8530,8690,8680
790,8700,8930,8670,8780,8790,16342397,143634575110,1382,فجر,فولاد امیرکبیرکاشان,بورس,8700,8930,8670,8780,8790
791,10000,10059,9950,10059,9999,378281,3782321919,83,پتروداریوش,صندوق س. بخشی پترو داریوش-ب,نامعلوم,10000,10059,9950,10059,9999
792,10850,10950,10500,10940,10950,42261582,462653156350,837,سغدیر,توسعه سرمایه و صنعت غدیر,فرابورس,10850,10950,10500,10940,10950
793,32900,33850,32900,33850,33600,16685926,560927132400,883,وآفر,سرمایه گذاری ارزش آفرینان,پایه زرد,32900,33850,32900,33850,33600
794,19900,20530,19010,20530,20510,9826887,201569577700,768,غفارس,شیر پاستوریزه پگاه فارس,فرابورس,19900,20530,19010,20530,20510
795,2100,2140,2050,2106,2095,42344419,88718945840,1531,بکهنوج,تولید برق ماهتاب کهنوج,فرابورس,2100,2140,2050,2106,2095
796,33500,35500,33400,34900,34450,9802166,337656513800,3384,کزغال,زغال سنگ پروده طبس,فرابورس,30096,31893,30006,31354,30950
797,1500,1550,1353,1404,1450,4337431,6288107535,560,تنوینح,ح . تامین سرمایه نوین,بورس,1500,1550,1353,1404,1450
798,2575,2575,2510,2549,2555,12712992,32480270896,648,تجلی,تجلی توسعه معادن و فلزات,فرابورس,2575,2575,2510,2549,2555
799,33400,33400,31500,31950,31910,1998671,63774652340,755,شوینده,مدیریت صنعت شوینده ت.ص.بهشهر,بورس,33400,33400,31500,31950,31910
800,5330,5350,5172,5280,5263,9189955,48364241365,667,حتاید,تایدواترخاورمیانه,بورس,5330,5350,5172,5280,5263
801,13910,14680,13850,14560,14210,15593742,221624181370,1835,غمینو,شرکت صنایع غذایی مینو شرق,فرابورس,13059,13781,13002,13669,13340
802,2761,2761,2600,2678,2738,135701016,371564533576,4156,وتعاون,بیمه تعاون,فرابورس,2662,2662,2507,2582,2640
803,15400,16200,15400,16200,16150,3884836,62744043940,486,غمهرا,تولیدی مهرام,بورس,15008,15788,15008,15788,15739
804,27950,29700,26500,28450,27950,11082867,309712492400,3347,زکشت,کشاورزی مکانیزه اصفهان کشت,فرابورس,27054,28748,25650,27538,27054
805,16219,16381,16219,16381,16252,4711,76561929,7,پتروما,صندوق س.بخشی پتروشیمی دماوند-ب,نامعلوم,16219,16381,16219,16381,16252
806,9540,10210,9360,10140,9810,574382620,5634850931350,35092,شپنا,پالایش نفت اصفهان,بورس,8402,8992,8244,8931,8640
807,7360,7360,7360,7360,7330,2623680,19310284800,126,وایرا,سرمایه گذاری صنایع ایران,پایه زرد,7360,7360,7360,7360,7330
808,3620,3869,3620,3865,3785,307428788,1163755586947,7712,وپاسار,بانک  پاسارگاد,بورس,3021,3229,3021,3226,3159
809,66400,66400,63000,64990,64040,704096,45089783060,462,پسهند,صنایع لاستیکی سهند,بورس,61023,61023,57898,59727,58854
810,10000,10000,10000,10000,10000,24590649,245906490000,198,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
811,10000,10000,10000,10000,10000,53967804,539678040000,181,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
812,10000,10000,10000,10000,10000,62556082,625560820000,224,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
813,10000,10000,10000,10000,10000,33796872,337968720000,232,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
814,10000,10000,10000,10000,10000,56016898,560168980000,371,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
815,10000,10000,10000,10000,10000,24590649,245906490000,198,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
816,10000,10000,10000,10000,10000,53967804,539678040000,181,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
817,10000,10000,10000,10000,10000,62556082,625560820000,224,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
818,10000,10000,10000,10000,10000,33796872,337968720000,232,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
819,10000,10000,10000,10000,10000,56016898,560168980000,371,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
820,10000,10000,10000,10000,10000,24590649,245906490000,198,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
821,10000,10000,10000,10000,10000,53967804,539678040000,181,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
822,10000,10000,10000,10000,10000,62556082,625560820000,224,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
823,10000,10000,10000,10000,10000,33796872,337968720000,232,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
824,10000,10000,10000,10000,10000,56016898,560168980000,371,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
825,10000,10000,10000,10000,10000,24590649,245906490000,198,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
826,10000,10000,10000,10000,10000,53967804,539678040000,181,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
827,10000,10000,10000,10000,10000,62556082,625560820000,224,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
828,10000,10000,10000,10000,10000,33796872,337968720000,232,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
829,10000,10000,10000,10000,10000,56016898,560168980000,371,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
830,10000,10000,10000,10000,10000,24590649,245906490000,198,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
831,10000,10000,10000,10000,10000,53967804,539678040000,181,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
832,10000,10000,10000,10000,10000,62556082,625560820000,224,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
833,10000,10000,10000,10000,10000,33796872,337968720000,232,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
834,10000,10000,10000,10000,10000,56016898,560168980000,371,ماهور,صندوق سرمایه گذاری ماهور-ثابت,نامعلوم,10000,10000,10000,10000,10000
835,7620,7760,7420,7690,7590,21733821,164876144060,1384,خریخت,صنایع ریخته گری ایران,بورس,5999,6109,5842,6054,5975
836,22700,22700,22200,22700,22700,2388405,54190669300,399,ثقزوی,شرکت عمران و سازندگی قزوین,پایه زرد,22700,22700,22200,22700,22700
837,101400,106000,99200,103150,102900,1625436,167234797800,1295,درهآور,دارویی ره آورد تامین,فرابورس,91034,95164,89059,92605,92381
838,18840,20390,18840,20390,20260,19469407,394455529840,2369,حسیر,ریل سیر کوثر,فرابورس,18401,19915,18401,19915,19788
839,59000,65500,59000,65500,64700,2396514,155072619200,951,غگلپا,شیر پاستوریزه پگاه گلپایگان,فرابورس,59000,65500,59000,65500,64700
840,66000,69150,64150,65500,66700,2853935,190311947200,1265,غگلپا,شیر پاستوریزه پگاه گلپایگان,فرابورس,66000,69150,64150,65500,66700
841,59000,65500,59000,65500,64700,2396514,155072619200,951,غگلپا,شیر پاستوریزه پگاه گلپایگان,فرابورس,59000,65500,59000,65500,64700
842,66000,69150,64150,65500,66700,2853935,190311947200,1265,غگلپا,شیر پاستوریزه پگاه گلپایگان,فرابورس,66000,69150,64150,65500,66700
843,28300,28300,26900,26900,28250,6051819,171090816300,649,ثعمرا,عمران و توسعه شاهد,فرابورس,28096,28096,26706,26706,28046
844,13910,14320,13800,13960,14090,3544515,49926969910,270,بمیلا,توسعه سرمایه گذاری میلاد پارس,پایه زرد,13910,14320,13800,13960,14090
845,8500,8580,8250,8320,8370,104477468,874791637010,9404,کچاد,معدنی وصنعتی چادرملو,بورس,7800,7873,7570,7634,7680
846,6090,6090,5820,5950,5940,40867677,242905508460,3082,غپینو,پارس مینو,بورس,5777,5777,5520,5644,5634
847,605000,605000,605000,605000,605000,16000,9680000000,3,ویسرو,ص.ج.سرو رشد پایداریکم 50%تادیه,نامعلوم,605000,605000,605000,605000,605000
848,605000,605000,605000,605000,605000,5000,3025000000,1,ویسرو,ص.ج.سرو رشد پایداریکم 50%تادیه,نامعلوم,605000,605000,605000,605000,605000
849,605000,605000,605000,605000,605000,16000,9680000000,3,ویسرو,ص.ج.سرو رشد پایداریکم 50%تادیه,نامعلوم,605000,605000,605000,605000,605000
850,605000,605000,605000,605000,605000,5000,3025000000,1,ویسرو,ص.ج.سرو رشد پایداریکم 50%تادیه,نامعلوم,605000,605000,605000,605000,605000
851,11060,11060,11060,11060,11060,4008376,44332638560,398,کسرام,پارس سرام,بورس,11060,11060,11060,11060,11060
852,8780,9300,8520,9190,9200,43925441,404308073400,2702,ثتران,سرمایه گذاری مسکن تهران,فرابورس,8780,9300,8520,9190,9200
853,21910,22860,21770,22860,22740,22109668,502738743940,3534,درازک,دارویی رازک,بورس,18918,19738,18797,19738,19635
854,4025,4025,4000,4025,4025,47467746,191046354343,859,سامان,بانک سامان,پایه زرد,3937,3937,3912,3937,3937
855,15750,16110,15510,15910,15860,211584019,3356577554060,11652,اخابر,مخابرات ایران,بورس,15736,16096,15496,15896,15846
856,6750,7080,6750,7080,7040,42576708,299905197230,830,ختراک,ریخته گری تراکتورسازی ایران,بورس,6750,7080,6750,7080,7040
857,13190,13190,12960,13190,13180,26949428,355272903690,1171,خودکفا,اقتصادی و خودکفایی آزادگان,پایه زرد,12601,12601,12381,12601,12592
858,205460,211900,205460,211900,211160,2227731,470410844350,1457,جم پیلن,پلی پروپیلن جم - جم پیلن,بورس,185026,190826,185026,190826,190160
859,15500,16500,15500,15620,16000,5401963,86454364450,860,سدور,سیمان دورود,بورس,15500,16500,15500,15620,16000
860,1482,1482,1482,1482,1445,2042864,3027524448,43,داراب,پتروشیمی داراب,پایه زرد,1482,1482,1482,1482,1445
861,235000,239941,234998,238423,238203,172391,41064027623,383,الماس,صندوق س.امین تدبیرگران فردا-س,نامعلوم,235000,239941,234998,238423,238203
862,11720,11720,11560,11720,11720,17631208,206573183350,1141,کسعدی,کاشی سعدی,بورس,11720,11720,11560,11720,11720
863,54010,54010,52660,52930,53660,16332234,876465619490,4299,ثفارس,عمران وتوسعه فارس,بورس,54010,54010,52660,52930,53660
864,10205,10206,10205,10206,10206,1704705,17397471078,42,نیلی,صندوق س. نوع دوم نیلی دماوند-د,پایه زرد,10205,10206,10205,10206,10206
865,15301,16794,15300,16794,15606,1471737,22968241105,82,مروارید,صندوق س. مروارید بها بازار-س,نامعلوم,15301,16794,15300,16794,15606
866,10159,10159,10157,10159,10159,1277268,12975763714,18,ارمغان,ص سرمایه گذاری ارمغان ایرانیان,نامعلوم,10159,10159,10157,10159,10159
867,10159,10159,10148,10159,10155,14552058,147783088487,151,ارمغان,ص سرمایه گذاری ارمغان ایرانیان,نامعلوم,10159,10159,10148,10159,10155
868,11590,12020,11210,12020,11850,14187856,168195893650,1466,غشان,شیرپاستوریزه پگاه خراسان,بورس,11093,11505,10729,11505,11342
869,3231,3319,3231,3298,3313,719762840,2384864561968,11757,وپارس,بانک پارسیان,بورس,3231,3319,3231,3298,3313
870,24930,24930,24930,24930,24930,1590612,39653957160,155,غپاک,لبنیات پاک,بورس,24877,24877,24877,24877,24877
871,10206,10211,10206,10211,10207,116569026,1189802236623,2266,کمند,صندوق س. با درآمد ثابت کمند,نامعلوم,10206,10211,10206,10211,10207
872,24110,24870,23450,24590,24630,6479033,159574523540,1739,سپاها,سیمان سپاهان,بورس,24110,24870,23450,24590,24630
873,11350,11370,11160,11370,11360,14440754,164009161990,569,قشرین,قند شیرین خراسان,پایه زرد,11350,11370,11160,11370,11360
874,194010,201120,194000,196610,195830,14778,2893945160,56,بذر,صندوق س بذر امید آفرین-سهام,نامعلوم,194010,201120,194000,196610,195830
875,11563,11565,11563,11565,11563,391449,4526420223,17,تداوم,صندوق تداوم اطمینان تمدن-ثابت,نامعلوم,11563,11565,11563,11565,11563
876,48900,48900,48550,48900,48900,1310226,64069701400,396,شرنگی,شیمیایی رنگین,پایه زرد,24048,24048,23875,24048,24048
877,7920,8240,7920,8240,8190,4599134,37655428360,183,ثاژن,سخت آژند,پایه قرمز,7920,8240,7920,8240,8190
878,4000,4200,3860,4190,4100,16048445,65722861990,942,ختراکح,ح . ریخته گری تراکتورسازی,نامعلوم,4000,4200,3860,4190,4100
879,12889,12890,12889,12890,12889,30376030,391518320510,135,کاج,صندوق س. نوع دوم نو ویرا -د,پایه زرد,12889,12890,12889,12890,12889
880,11390,11660,10960,11660,11400,8015201,91390239070,859,قمرو,قند مرودشت,بورس,11024,11285,10607,11285,11033
881,4700,4859,4530,4790,4761,117532383,559611235892,8156,کویر,تولیدی فولاد سپید فراب کویر,بورس,4639,4796,4471,4728,4699
882,199800,199800,185260,196500,193620,684174,132468610850,1116,خراسان,پتروشیمی خراسان,بورس,171329,171329,158861,168499,166030
883,8600,9290,8500,9290,9130,24210412,221069394550,1897,شگل,گلتاش,بورس,8600,9290,8500,9290,9130
884,30950,30980,28810,30400,29960,49408634,1480293081120,10329,کالا,بورس کالای ایران,بورس,18796,18814,17496,18462,18194
885,5550,5600,5370,5500,5480,83058069,455406795600,4814,صبا,گروه مالی صبا تامین,فرابورس,4176,4213,4040,4138,4123
886,32500,34130,31390,33300,32690,11966483,391218288620,4009,سپید,سپید ماکیان,بورس,31232,32799,30166,32001,31415
887,18090,18090,17230,17540,17310,1758162,30871961140,257,افق,فروشگاههای زنجیره ای افق کوروش,بورس,18090,18090,17230,17540,17310
888,79990,79990,74620,76290,77550,18859455,1462516503780,12627,انرژی,بورس انرژی ایران,بورس,53264,53264,49688,50800,51639
889,8600,8650,8360,8540,8590,12203394,104822084500,467,حشکوه,دلیجان طلایی شکوه پارس,پایه زرد,8578,8628,8339,8518,8568
890,35100,36800,34400,35850,35750,4829182,172574922450,2383,افرا,افرانت,فرابورس,19796,20754,19401,20219,20162
891,48439,48439,48438,48439,48438,28738380,1392035489271,1993,کیان,صندوق س. با درآمد ثابت کیان,نامعلوم,48439,48439,48438,48439,48438
892,7260,7260,7160,7210,7240,9913625,71791163370,773,فن آوا,گروه فن آوا,پایه زرد,7260,7260,7160,7210,7240
893,3000,3000,2940,2940,2975,6125879,18227251622,296,پرسپولیس,پرسپولیس,پایه زرد,3000,3000,2940,2940,2975
894,42000,43230,40000,43230,42370,3243800,137452646750,913,لسرما,سرما آفرین,بورس,41285,42494,39319,42494,41649
895,7740,7740,7740,7740,7640,483535,3742560900,34,حاریا,کشتیرانی آریا,پایه نارنجی,7740,7740,7740,7740,7640
896,10693,10693,10692,10692,10693,25353923,271103947128,63,توسکا,صندوق س توسعه فولاد- ثابت,نامعلوم,10693,10693,10692,10692,10693
897,10730,10820,9910,10820,10700,30477110,326001706140,2011,پلاسک,پلاسکوکار,بورس,10730,10820,9910,10820,10700
898,8480,8770,8440,8500,8550,29009626,248151860360,1992,والبر,سرمایه گذاری البرز(هلدینگ,بورس,7875,8144,7837,7893,7940
899,8560,8650,8300,8500,8430,19817499,167032917560,2143,والبر,سرمایه گذاری البرز(هلدینگ,بورس,7949,8032,7707,7893,7828
900,54100,55200,52750,55200,54300,743370,40362214150,123,سمتاز,سیمان ممتازان کرمان,پایه زرد,49082,50080,47857,50080,49263
901,8280,8280,7890,8280,8250,321942328,2655720944510,11208,خکرمان,سرمایه گذاری آرمان گستر پاریز,فرابورس,8082,8082,7701,8082,8053
902,7200,7450,7120,7450,7440,372245965,2769508981740,14295,ومعادن,توسعه معادن وفلزات,بورس,6742,6976,6667,6976,6966
903,7560,7680,7360,7450,7470,127382330,951440497040,8794,ومعادن,توسعه معادن وفلزات,بورس,7079,7191,6891,6976,6994
904,7200,7450,7120,7450,7440,372245965,2769508981740,14295,ومعادن,توسعه معادن وفلزات,بورس,6742,6976,6667,6976,6966
905,7560,7680,7360,7450,7470,127382330,951440497040,8794,ومعادن,توسعه معادن وفلزات,بورس,7079,7191,6891,6976,6994
906,6300,6320,6150,6320,6170,5920072,37034010490,775,لوتوس,تامین سرمایه لوتوس پارسیان,بورس,4638,4653,4528,4653,4543
907,31000,31490,29540,30530,30370,2014028,61170909300,674,وپترو,سرمایه گذاری صنایع پتروشیمی,بورس,31000,31490,29540,30530,30370
908,14500,15180,14320,15180,15160,11080230,168029001850,956,پرداخت,به پرداخت ملت,بورس,14500,15180,14320,15180,15160
909,285300,285300,285300,285300,285300,564,160909200,4,شسم,تولید سموم علف کش,پایه نارنجی,285023,285023,285023,285023,285023
910,15890,15930,15310,15930,15910,14702277,233863740930,1231,بهیر,س. توسعه تجارت هیرمند,پایه نارنجی,15890,15930,15310,15930,15910
911,5700,5700,5550,5700,5690,8111901,46177067150,261,وهنر,گروه توسعه هنر ایران,پایه زرد,5700,5700,5550,5700,5690
912,18640,19160,18300,19160,19070,6215722,118529694360,1361,غپونه,نوش پونه مشهد,فرابورس,18515,19032,18177,19032,18942
913,11033,11033,11032,11033,11032,941539,10387525435,18,دارا,صندوق س. دارا الگوریتم-د,پایه زرد,11033,11033,11032,11033,11032
914,35550,37150,35550,36600,36600,6163646,225625452550,980,بکابل,سیم و کابل ابهر,فرابورس,35550,37150,35550,36600,36600
915,21000,21250,20400,21200,21050,6300640,132604816600,927,ساذری,آذریت,پایه زرد,21000,21250,20400,21200,21050
916,2222,2222,2222,2222,2175,5718731,12707020282,114,فجوش,جوش و اکسیژن ایران,پایه زرد,2222,2222,2222,2222,2175
917,176850,176850,176850,176850,176850,170534,30158937900,203,شزنگ,تجهیزنیروی زنگان,پایه نارنجی,176850,176850,176850,176850,176850
918,14000,14790,13900,14200,14380,25409773,365294060540,3668,کتوکا,تولیدی و خدمات صنایع نسوز توکا,فرابورس,14000,14790,13900,14200,14380
