J-Date,Date,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1402-01-30,2023-04-19,10110,10110,10110,10110,10110,2437132,24639404520,101,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10092,10092,10092,10092,10092
1402-02-04,2023-04-24,10410,10410,10410,10410,10410,1964682,20452339620,94,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10391,10391,10391,10391,10391
1402-02-05,2023-04-25,10720,10720,10720,10720,10560,940919,10086651680,54,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10701,10701,10701,10701,10541
1402-02-06,2023-04-26,10870,10870,10760,10870,10870,9702259,105452194580,392,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10850,10850,10741,10850,10850
1402-02-09,2023-04-29,11190,11190,11190,11190,11020,868041,9713378790,63,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11170,11170,11170,11170,11000
1402-02-10,2023-04-30,11350,11350,11350,11350,11230,1175184,13338338400,72,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11330,11330,11330,11330,11210
1402-02-11,2023-05-01,11560,11560,11560,11560,11370,756819,8748827640,46,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11539,11539,11539,11539,11350
1402-02-12,2023-05-02,11710,11710,11710,11710,11680,1691083,19802581930,68,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11689,11689,11689,11689,11659
1402-02-13,2023-05-03,12030,12030,12000,12030,12030,5851411,70380327640,348,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,12008,12008,11978,12008,12008
1402-02-16,2023-05-06,12390,12390,11670,11670,12060,27460314,331148189410,1093,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,12368,12368,11649,11649,12038
1402-02-17,2023-05-07,11700,11700,11700,11700,11930,613320,7175844000,35,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11679,11679,11679,11679,11909
1402-02-18,2023-05-08,11580,11580,11580,11580,11910,78981,914599980,6,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11559,11559,11559,11559,11889
1402-02-19,2023-05-09,11560,11560,11560,11560,11850,271181,3134852360,25,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11539,11539,11539,11539,11829
1402-02-20,2023-05-10,11500,11500,11500,11500,11830,115484,1328066000,10,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11479,11479,11479,11479,11809
1402-02-23,2023-05-13,11480,11480,11480,11480,11820,25000,287000000,2,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11459,11459,11459,11459,11799
1402-02-24,2023-05-14,11470,11470,11470,11470,11760,306273,3512951310,22,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11449,11449,11449,11449,11739
1402-02-25,2023-05-15,11410,11410,11410,11410,11740,78325,893688250,10,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11389,11389,11389,11389,11719
1402-02-27,2023-05-17,11390,11390,11390,11390,11390,2127777,24235380030,74,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11370,11370,11370,11370,11370
1402-02-30,2023-05-20,11050,11050,11050,11050,11220,882017,9746287850,55,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11030,11030,11030,11030,11200
1402-02-31,2023-05-21,10890,10890,10890,10890,11190,133581,1454697090,7,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10870,10870,10870,10870,11170
1402-03-01,2023-05-22,10860,10860,10860,10860,11110,413544,4491087840,18,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10840,10840,10840,10840,11090
1402-03-02,2023-05-23,10780,10780,10780,10780,10960,776527,8370961060,31,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10761,10761,10761,10761,10940
1402-03-03,2023-05-24,10640,11280,10640,10650,11050,86658838,957816834350,3939,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10621,11260,10621,10631,11030
1402-03-06,2023-05-27,10720,11000,10720,10720,10730,2148280,23056933770,107,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10701,10980,10701,10701,10711
1402-03-07,2023-05-28,10410,10410,10410,10410,10660,390578,4065916980,22,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10391,10391,10391,10391,10641
1402-03-08,2023-05-29,10350,10970,10350,10800,10640,44838572,476917282990,1925,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10331,10950,10331,10781,10621
1402-03-13,2023-06-03,10950,10950,10950,10950,10950,2014871,22062837450,71,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10930,10930,10930,10930,10930
1402-03-20,2023-06-10,10720,11270,10720,11270,11130,13877821,154427423250,638,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10701,11250,10701,11250,11110
1402-03-21,2023-06-11,11410,11460,11000,11440,11430,35501555,405606340840,1436,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11389,11439,10980,11419,11409
1402-03-22,2023-06-12,11740,11760,11090,11090,11460,5536033,63438304040,330,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11719,11739,11070,11070,11439
1402-03-23,2023-06-13,11120,11120,11120,11120,11400,320324,3562002880,44,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11100,11100,11100,11100,11380
1402-04-03,2023-06-24,11500,11720,11040,11080,11510,31964036,367793745810,1162,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11500,11720,11040,11080,11510
1402-04-04,2023-06-25,11170,11170,11170,11170,11170,1901796,21243061320,65,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,11170,11170,11170,11170,11170
1402-04-05,2023-06-26,10840,10840,10840,10840,11130,210460,2281386400,16,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10840,10840,10840,10840,11130
1402-04-07,2023-06-28,10800,10800,10800,10800,11130,19225,207630000,2,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10800,10800,10800,10800,11130
1402-04-10,2023-07-01,10800,10800,10800,10800,11130,8480,91584000,1,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10800,10800,10800,10800,11130
1402-04-11,2023-07-02,10800,10800,10800,10800,11130,5001,54010800,2,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10800,10800,10800,10800,11130
1402-04-12,2023-07-03,10580,10580,10580,10580,10580,1918446,20297158680,63,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10580,10580,10580,10580,10580
1402-04-13,2023-07-04,10270,10270,10270,10270,10570,49816,511610320,7,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10270,10270,10270,10270,10570
1402-04-17,2023-07-08,10260,10260,10260,10260,10560,54880,563068800,2,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10260,10260,10260,10260,10560
1402-04-18,2023-07-09,10250,10250,10250,10250,10550,50000,512500000,1,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10250,10250,10250,10250,10550
1402-04-19,2023-07-10,10240,10240,10240,10240,10540,50000,512000000,3,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10240,10240,10240,10240,10540
1402-04-20,2023-07-11,10020,10020,10020,10020,10510,95784,959755680,9,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10020,10020,10020,10020,10510
1402-04-21,2023-07-12,10200,10200,10200,10200,10490,104985,1070847000,4,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10200,10200,10200,10200,10490
1402-04-24,2023-07-15,10180,10180,10180,10180,10470,100000,1018000000,2,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10180,10180,10180,10180,10470
1402-04-25,2023-07-16,10160,10160,10160,10160,10450,100000,1016000000,1,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10160,10160,10160,10160,10450
1402-04-26,2023-07-17,10140,10140,10140,10140,10440,50000,507000000,1,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10140,10140,10140,10140,10440
1402-04-27,2023-07-18,10130,10180,10130,10130,10130,18686512,189296622580,517,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,10130,10180,10130,10130,10130
1402-04-28,2023-07-19,9830,9830,9830,9830,10080,346289,3404020870,25,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9830,9830,9830,9830,10080
1402-04-31,2023-07-22,9780,9780,9780,9780,10080,5200,50856000,1,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9780,9780,9780,9780,10080
1402-05-02,2023-07-24,9780,9780,9780,9780,10070,70000,684600000,3,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9780,9780,9780,9780,10070
1402-05-04,2023-07-26,9570,9570,9570,9570,10010,250059,2393064630,17,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9570,9570,9570,9570,10010
1402-05-08,2023-07-30,9710,9710,9710,9710,9980,180000,1747800000,2,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9710,9710,9710,9710,9980
1402-05-10,2023-08-01,9690,9690,9690,9690,9980,5700,55233000,2,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9690,9690,9690,9690,9980
1402-05-14,2023-08-05,9690,9690,9690,9690,9980,10442,101182980,2,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9690,9690,9690,9690,9980
1402-05-15,2023-08-06,9490,9490,9490,9490,9960,70207,666264430,3,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9490,9490,9490,9490,9960
1402-05-16,2023-08-07,9670,9670,9670,9670,9960,11500,111205000,2,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9670,9670,9670,9670,9960
1402-05-17,2023-08-08,9670,9670,9670,9670,9950,50000,483500000,1,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9670,9670,9670,9670,9950
1402-05-18,2023-08-09,9660,9660,9660,9660,9920,205260,1982811600,3,خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,9660,9660,9660,9660,9920
